"id","respondent_type","instansi","unitkerja","target","data_populasi","data_clean","data_blast","data_blast_email","perolehan","perolehan_capi","perolehan_qrcode","persentase_capaian_target","persentase_response_rate_online","persentase_target_dari_populasi","persentase_clean_dari_populasi","jumlah_capi","jumlah_qr"
NA,"EKSTERNAL","ARSIP NASIONAL REPUBLIK INDONESIA (ANRI)","TOTAL",354,1203,1057,993,0,501,0,149,183.62,50.45,29.43,87.86,0,149
NA,"EKSTERNAL","BADAN AMIL ZAKAT NASIONAL","TOTAL",483,12826,9545,8063,2,1121,0,0,232.09,13.9,3.77,74.42,0,0
NA,"EKSTERNAL","BADAN INFORMASI GEOSPASIAL (BIG)","TOTAL",355,1218,904,553,317,227,0,26,71.27,26.09,29.15,74.22,0,26
NA,"EKSTERNAL","BADAN INTELIJEN NEGARA (BIN)","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"EKSTERNAL","BADAN KARANTINA INDONESIA","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"EKSTERNAL","BADAN KEAMANAN LAUT REPUBLIK INDONESIA","TOTAL",220,392,295,149,90,101,0,66,75.91,42.26,56.12,75.26,0,66
NA,"EKSTERNAL","BADAN KEPEGAWAIAN NEGARA (BKN)","TOTAL",358,1257,1166,1035,2,400,0,0,111.73,38.57,28.48,92.76,0,0
NA,"EKSTERNAL","BADAN KEPENDUDUKAN DAN KELUARGA BERENCANA NASIONAL (BKKBN)","TOTAL",463,5987,5390,4855,1,1252,0,0,270.41,25.78,7.73,90.03,0,0
NA,"EKSTERNAL","BADAN METEOROLOGI KLIMATOLOGI DAN GEOFISIKA (BMKG)","TOTAL",270,584,4,225,3,39,0,0,14.44,17.11,46.23,0.68,0,0
NA,"EKSTERNAL","BADAN NARKOTIKA NASIONAL (BNN)","TOTAL",296,726,529,454,3,85,0,0,28.72,18.6,40.77,72.87,0,0
NA,"EKSTERNAL","BADAN NASIONAL PENANGGULANGAN BENCANA (BNPB)","TOTAL",142,200,166,175,0,195,0,103,209.86,111.43,71,83,0,103
NA,"EKSTERNAL","BADAN NASIONAL PENANGGULANGAN TERORISME (BNPT)","TOTAL",304,772,758,634,3,215,0,18,76.64,33.75,39.38,98.19,0,18
NA,"EKSTERNAL","BADAN NASIONAL PENCARIAN DAN PERTOLONGAN (BASARNAS)","TOTAL",438,3471,2509,2171,10,360,0,0,82.19,16.51,12.62,72.28,0,0
NA,"EKSTERNAL","BADAN NASIONAL PENGELOLA PERBATASAN (BNPP)","TOTAL",128,173,155,143,0,75,0,31,82.81,52.45,73.99,89.6,0,31
NA,"EKSTERNAL","BADAN NASIONAL SERTIFIKASI PROFESI","TOTAL",329,957,905,837,4,301,0,0,91.49,35.79,34.38,94.57,0,0
NA,"EKSTERNAL","BADAN PANGAN NASIONAL","TOTAL",30,0,0,0,0,0,0,0,0,0,Inf,NA,0,0
NA,"EKSTERNAL","BADAN PELINDUNGAN PEKERJA MIGRAN INDONESIA","TOTAL",471,7630,7144,5518,2,274,0,0,58.17,4.96,6.17,93.63,0,0
NA,"EKSTERNAL","BADAN PEMBINAAN IDEOLOGI PANCASILA REPUBLIK INDONESIA","TOTAL",318,872,685,636,5,214,0,0,67.3,33.39,36.47,78.56,0,0
NA,"EKSTERNAL","BADAN PEMERIKSA KEUANGAN (BPK-RI)","TOTAL",351,4480,2458,2494,106,1080,0,0,307.69,41.54,7.83,54.87,0,0
NA,"EKSTERNAL","BADAN PENGAWAS OBAT DAN MAKANAN (BPOM)","TOTAL",489,19075,13238,9318,273,1151,0,0,235.38,12,2.56,69.4,0,0
NA,"EKSTERNAL","BADAN PENGAWAS PEMILIHAN UMUM","TOTAL",448,4212,3278,2784,17,419,0,6,94.87,14.96,10.64,77.83,0,6
NA,"EKSTERNAL","BADAN PENGAWAS TENAGA NUKLIR (BAPETEN)","TOTAL",429,2957,2556,2028,110,471,0,0,109.79,22.03,14.51,86.44,0,0
NA,"EKSTERNAL","BADAN PENGAWASAN KEUANGAN DAN PEMBANGUNAN (BPKP)","TOTAL",452,4557,2631,1359,14,580,0,0,128.32,42.24,9.92,57.74,0,0
NA,"EKSTERNAL","BADAN PENGELOLA KEUANGAN HAJI (BPKH)","TOTAL",235,989,448,128,124,74,0,0,31.49,29.37,23.76,45.3,0,0
NA,"EKSTERNAL","BADAN PENGELOLA TABUNGAN PERUMAHAN RAKYAT","TOTAL",128,173,169,131,1,51,0,1,40.62,38.64,73.99,97.69,0,1
NA,"EKSTERNAL","BADAN PENGUSAHAAN KAWASAN PERDAGANGAN BEBAS DAN PELABUHAN BEBAS BATAM","TOTAL",464,6383,4646,4008,25,295,0,10,65.73,7.31,7.27,72.79,0,10
NA,"EKSTERNAL","BADAN PENYELENGGARA JAMINAN SOSIAL KESEHATAN (BPJS KESEHATAN)","TOTAL",494,32055,32013,18186,0,1900,0,290,443.32,10.45,1.54,99.87,0,290
NA,"EKSTERNAL","BADAN PENYELENGGARA JAMINAN SOSIAL KETENAGAKERJAAN (BPJS KETENAGAKERJAAN)","TOTAL",501,766030,221649,328156,1773,9456,0,275,1942.32,2.87,0.07,28.93,0,275
NA,"EKSTERNAL","BADAN PUSAT STATISTIK (BPS)","TOTAL",494,33437,32484,26054,644,5767,0,46,1176.72,21.6,1.48,97.15,0,46
NA,"EKSTERNAL","BADAN RISET DAN INOVASI NASIONAL (BRIN)","TOTAL",481,11817,11555,8935,535,958,0,0,199.17,10.12,4.07,97.78,0,0
NA,"EKSTERNAL","BADAN SIBER DAN SANDI NEGARA (BSSN)","TOTAL",336,1016,741,659,43,93,0,0,27.68,13.25,33.07,72.93,0,0
NA,"EKSTERNAL","BADAN STANDARDISASI NASIONAL (BSN)","TOTAL",433,3189,2862,2689,3,520,0,2,120.55,19.32,13.58,89.75,0,2
NA,"EKSTERNAL","BANK INDONESIA (BI)","TOTAL",451,4462,4240,3190,498,691,0,0,153.22,18.74,10.11,95.02,0,0
NA,"EKSTERNAL","BANK RAKYAT INDONESIA","TOTAL",443,3792,3546,3189,3,1006,0,868,423.02,31.52,11.68,93.51,0,868
NA,"EKSTERNAL","BANK TABUNGAN NEGARA","TOTAL",173,265,265,121,6,81,0,67,85.55,63.78,65.28,100,0,67
NA,"EKSTERNAL","DEWAN JAMINAN SOSIAL NASIONAL","TOTAL",73,86,86,84,0,39,0,2,56.16,46.43,84.88,100,0,2
NA,"EKSTERNAL","DEWAN KETAHANAN NASIONAL (WANTANAS)","TOTAL",12,12,12,12,0,36,0,26,516.67,300,100,100,0,26
NA,"EKSTERNAL","KEJAKSAAN REPUBLIK INDONESIA","TOTAL",1365,216,212,181,0,41,0,0,3,22.65,631.94,98.15,0,0
NA,"EKSTERNAL","KEMENTERIAN AGAMA","TOTAL",2902,34382,17912,15498,449,2932,0,0,101.03,18.39,8.44,52.1,0,0
NA,"EKSTERNAL","KEMENTERIAN AGRARIA DAN TATA RUANG / BPN","TOTAL",501,232693,35030,24731,1252,3525,0,1444,991.82,13.57,0.22,15.05,0,1444
NA,"EKSTERNAL","KEMENTERIAN BADAN USAHA MILIK NEGARA","TOTAL",67,78,30,31,0,37,0,19,83.58,119.35,85.9,38.46,0,19
NA,"EKSTERNAL","KEMENTERIAN DALAM NEGERI","TOTAL",493,27613,2007,1818,0,553,0,0,112.17,30.42,1.79,7.27,0,0
NA,"EKSTERNAL","KEMENTERIAN DESA, PEMBANGUNAN DAERAH TERTINGGAL DAN TRANSMIGRASI","TOTAL",451,4502,4347,3092,29,750,0,0,166.3,24.03,10.02,96.56,0,0
NA,"EKSTERNAL","KEMENTERIAN ENERGI DAN SUMBER DAYA MINERAL","TOTAL",2024,6967,3507,1719,2190,396,0,0,19.57,10.13,29.05,50.34,0,0
NA,"EKSTERNAL","KEMENTERIAN HUKUM DAN HAK ASASI MANUSIA","TOTAL",3636,75373,44999,43229,206,7978,0,4058,331.02,18.37,4.82,59.7,0,4058
NA,"EKSTERNAL","KEMENTERIAN INVESTASI/BADAN KOORDINASI PENANAMAN MODAL (BKPM)","TOTAL",482,12614,11591,6855,1762,579,0,0,120.12,6.72,3.82,91.89,0,0
NA,"EKSTERNAL","KEMENTERIAN KELAUTAN DAN PERIKANAN","TOTAL",477,10522,5548,3743,911,527,0,67,124.53,11.32,4.53,52.73,0,67
NA,"EKSTERNAL","KEMENTERIAN KESEHATAN","TOTAL",2271,39731,6770,5987,491,887,0,0,39.06,13.69,5.72,17.04,0,0
NA,"EKSTERNAL","KEMENTERIAN KETENAGAKERJAAN","TOTAL",492,24352,21655,15714,406,1771,0,0,359.96,10.99,2.02,88.92,0,0
NA,"EKSTERNAL","KEMENTERIAN KEUANGAN","TOTAL",3707,254741,132624,94154,4440,10135,0,41,274.51,10.28,1.46,52.06,0,41
NA,"EKSTERNAL","KEMENTERIAN KOMUNIKASI DAN INFORMATIKA","TOTAL",474,8736,6624,5468,431,824,0,99,194.73,13.97,5.43,75.82,0,99
NA,"EKSTERNAL","KEMENTERIAN KOORDINATOR BIDANG KEMARITIMAN DAN INVESTASI","TOTAL",261,544,523,489,6,171,0,0,65.52,34.55,47.98,96.14,0,0
NA,"EKSTERNAL","KEMENTERIAN KOORDINATOR BIDANG PEMBANGUNAN MANUSIA DAN KEBUDAYAAN","TOTAL",96,120,120,111,0,42,0,0,43.75,37.84,80,100,0,0
NA,"EKSTERNAL","KEMENTERIAN KOORDINATOR BIDANG PEREKONOMIAN","TOTAL",192,312,302,281,0,114,0,0,59.38,40.57,61.54,96.79,0,0
NA,"EKSTERNAL","KEMENTERIAN KOORDINATOR BIDANG POLITIK, HUKUM DAN KEAMANAN","TOTAL",22,22,22,20,0,22,0,0,100,110,100,100,0,0
NA,"EKSTERNAL","KEMENTERIAN KOPERASI DAN UKM","TOTAL",215,378,319,288,6,64,0,0,29.77,21.77,56.88,84.39,0,0
NA,"EKSTERNAL","KEMENTERIAN LINGKUNGAN HIDUP DAN KEHUTANAN","TOTAL",3035,11504,7424,6063,656,1375,0,294,54.99,20.46,26.38,64.53,0,294
NA,"EKSTERNAL","KEMENTERIAN LUAR NEGERI","TOTAL",110,141,116,94,0,42,0,15,51.82,44.68,78.01,82.27,0,15
NA,"EKSTERNAL","KEMENTERIAN PARIWISATA DAN EKONOMI KREATIF/BADAN PARIWISATA DAN EKONOMI KREATIF","TOTAL",443,4130,1045,958,14,263,0,17,63.21,27.06,10.73,25.3,0,17
NA,"EKSTERNAL","KEMENTERIAN PEKERJAAN UMUM DAN PERUMAHAN RAKYAT","TOTAL",1721,5490,4032,3625,180,2636,0,1629,247.82,69.28,31.35,73.44,0,1629
NA,"EKSTERNAL","KEMENTERIAN PEMBERDAYAAN PEREMPUAN DAN PERLINDUNGAN ANAK","TOTAL",147,552,470,357,70,140,0,31,116.33,32.79,26.63,85.14,0,31
NA,"EKSTERNAL","KEMENTERIAN PEMUDA DAN OLAHRAGA","TOTAL",460,5517,5379,4446,53,542,0,8,119.57,12.05,8.34,97.5,0,8
NA,"EKSTERNAL","KEMENTERIAN PENDAYAGUNAAN APARATUR NEGARA DAN REFORMASI BIROKRASI","TOTAL",272,596,581,543,2,278,0,3,103.31,51.01,45.64,97.48,0,3
NA,"EKSTERNAL","KEMENTERIAN PENDIDIKAN, KEBUDAYAAN, RISET, DAN TEKNOLOGI","TOTAL",498,64781,12831,9134,1508,2126,0,0,426.91,19.98,0.77,19.81,0,0
NA,"EKSTERNAL","KEMENTERIAN PERDAGANGAN","TOTAL",460,5587,3602,2629,1126,488,0,0,106.09,13,8.23,64.47,0,0
NA,"EKSTERNAL","KEMENTERIAN PERENCANAAN PEMBANGUNAN NASIONAL","TOTAL",341,1072,810,689,49,291,0,5,86.8,39.43,31.81,75.56,0,5
NA,"EKSTERNAL","KEMENTERIAN PERHUBUNGAN","TOTAL",1502,6114,2562,2056,68,477,0,100,38.42,22.46,24.57,41.9,0,100
NA,"EKSTERNAL","KEMENTERIAN PERINDUSTRIAN","TOTAL",479,10822,4269,3192,427,438,0,0,91.44,12.1,4.43,39.45,0,0
NA,"EKSTERNAL","KEMENTERIAN PERTAHANAN","TOTAL",93,115,113,90,0,41,0,0,44.09,45.56,80.87,98.26,0,0
NA,"EKSTERNAL","KEMENTERIAN PERTANIAN","TOTAL",494,31575,18007,13366,826,2182,0,0,441.7,15.37,1.56,57.03,0,0
NA,"EKSTERNAL","KEMENTERIAN SEKRETARIAT NEGARA","TOTAL",103,130,127,111,0,55,0,0,53.4,49.55,79.23,97.69,0,0
NA,"EKSTERNAL","KEMENTERIAN SOSIAL","TOTAL",489,19709,4771,3756,1,933,0,0,190.8,24.83,2.48,24.21,0,0
NA,"EKSTERNAL","KEPOLISIAN NEGARA REPUBLIK INDONESIA (POLRI)","TOTAL",13730,158687,146240,115682,59,48745,0,42077,661.49,42.12,8.65,92.16,0,42077
NA,"EKSTERNAL","KOMISI APARATUR SIPIL NEGARA","TOTAL",304,772,621,569,5,283,0,0,93.09,49.3,39.38,80.44,0,0
NA,"EKSTERNAL","KOMISI KEJAKSAAN REPUBLIK INDONESIA","TOTAL",344,1097,778,576,79,151,0,0,43.9,23.05,31.36,70.92,0,0
NA,"EKSTERNAL","KOMISI KEPOLISIAN NASIONAL","TOTAL",15,15,15,1,9,2,0,0,13.33,20,100,100,0,0
NA,"EKSTERNAL","KOMISI NASIONAL HAK ASASI MANUSIA (KOMNAS HAM)","TOTAL",110,150,137,75,39,36,0,0,32.73,31.58,73.33,91.33,0,0
NA,"EKSTERNAL","KOMISI PEMBERANTASAN KORUPSI (KPK)","TOTAL",477,9579,6468,4791,674,2079,0,18,439.62,38.04,4.98,67.52,0,18
NA,"EKSTERNAL","KOMISI PEMILIHAN UMUM (KPU)","TOTAL",492,24939,11943,9122,353,1222,0,111,270.93,12.9,1.97,47.89,0,111
NA,"EKSTERNAL","KOMISI PENGAWAS PERSAINGAN USAHA (KPPU)","TOTAL",137,190,183,109,70,37,0,0,27.01,20.67,72.11,96.32,0,0
NA,"EKSTERNAL","KOMISI PENYIARAN INDONESIA (KPI)","TOTAL",68,86,73,7,65,32,0,1,48.53,44.44,79.07,84.88,0,1
NA,"EKSTERNAL","KOMISI PERLINDUNGAN ANAK INDONESIA (KPAI)","TOTAL",15,15,15,13,0,16,0,1,113.33,123.08,100,100,0,1
NA,"EKSTERNAL","KOMISI YUDISIAL","TOTAL",81,98,98,92,2,42,0,0,51.85,44.68,82.65,100,0,0
NA,"EKSTERNAL","LEMBAGA ADMINISTRASI NEGARA (LAN)","TOTAL",463,5959,5769,4791,103,1899,0,0,410.15,38.8,7.77,96.81,0,0
NA,"EKSTERNAL","LEMBAGA KEBIJAKAN PENGADAAN BARANG/JASA PEMERINTAH (LKPP)","TOTAL",425,2779,2699,2268,52,623,0,0,146.59,26.85,15.29,97.12,0,0
NA,"EKSTERNAL","LEMBAGA KETAHANAN NASIONAL (LEMHANAS)","TOTAL",344,1102,1082,988,3,426,0,0,123.84,42.99,31.22,98.19,0,0
NA,"EKSTERNAL","LEMBAGA PENJAMIN SIMPANAN (LPS)","TOTAL",402,1830,1830,1564,23,130,0,0,32.34,8.19,21.97,100,0,0
NA,"EKSTERNAL","LEMBAGA PENYIARAN PUBLIK RADIO REPUBLIK INDONESIA","TOTAL",443,3827,2417,2098,2,362,0,0,81.72,17.24,11.58,63.16,0,0
NA,"EKSTERNAL","LEMBAGA PENYIARAN PUBLIK TELEVISI REPUBLIK INDONESIA","TOTAL",335,1009,717,589,33,114,0,0,34.03,18.33,33.2,71.06,0,0
NA,"EKSTERNAL","LEMBAGA PERLINDUNGAN SAKSI DAN KORBAN (LPSK)","TOTAL",86,105,94,78,0,41,0,0,47.67,52.56,81.9,89.52,0,0
NA,"EKSTERNAL","MAHKAMAH AGUNG","TOTAL",455,82006,34505,23215,540,2704,0,1107,837.58,11.38,0.55,42.08,0,1107
NA,"EKSTERNAL","MAHKAMAH KONSTITUSI","TOTAL",353,1195,917,822,8,84,0,0,23.8,10.12,29.54,76.74,0,0
NA,"EKSTERNAL","OMBUDSMAN REPUBLIK INDONESIA","TOTAL",490,21894,13943,8556,372,1589,0,0,324.29,17.8,2.24,63.68,0,0
NA,"EKSTERNAL","OTORITAS JASA KEUANGAN (OJK)","TOTAL",433,3195,2051,1964,34,587,0,0,135.57,29.38,13.55,64.19,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH BARAT","TOTAL",436,3362,1882,1116,619,77,0,0,17.66,4.44,12.97,55.98,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH BARAT DAYA","TOTAL",436,3343,2124,1131,765,80,0,0,18.35,4.22,13.04,63.54,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH BESAR","TOTAL",435,4079,2642,2088,45,66,0,3,15.86,3.09,10.66,64.77,0,3
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH JAYA","TOTAL",405,2120,822,565,34,30,61,0,22.47,5.01,19.1,38.77,61,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH SELATAN","TOTAL",461,5740,1382,1197,6,82,0,0,17.79,6.82,8.03,24.08,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH SINGKIL","TOTAL",362,1303,975,803,0,76,0,0,20.99,9.46,27.78,74.83,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH TAMIANG","TOTAL",457,5121,3508,2693,15,139,0,0,30.42,5.13,8.92,68.5,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH TENGAH","TOTAL",338,1035,866,602,159,31,64,0,28.11,4.07,32.66,83.67,64,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH TENGGARA","TOTAL",347,1124,632,475,0,577,2,501,311.24,121.47,30.87,56.23,2,501
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH TIMUR","TOTAL",447,4108,1581,1144,127,220,1,0,49.44,17.31,10.88,38.49,1,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ACEH UTARA","TOTAL",394,1837,911,675,0,53,0,0,13.45,7.85,21.45,49.59,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN AGAM","TOTAL",460,5576,4265,3283,193,402,0,197,130.22,11.57,8.25,76.49,0,197
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ALOR","TOTAL",267,573,362,235,77,35,0,0,13.11,11.22,46.6,63.18,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ASAHAN","TOTAL",465,6292,4456,3520,5,705,0,520,263.44,20,7.39,70.82,0,520
NA,"EKSTERNAL","PEMERINTAH KABUPATEN ASMAT","TOTAL",347,1126,345,249,77,19,187,0,59.37,5.83,30.82,30.64,187,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BADUNG","TOTAL",497,58469,45099,24358,6537,1419,0,0,285.51,4.59,0.85,77.13,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BALANGAN","TOTAL",332,984,499,423,6,65,0,0,19.58,15.15,33.74,50.71,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANDUNG","TOTAL",464,6154,5036,3790,708,498,0,0,107.33,11.07,7.54,81.83,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANDUNG BARAT","TOTAL",392,1791,1532,1202,2,709,0,628,341.07,58.89,21.89,85.54,0,628
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGGAI","TOTAL",403,2048,1726,1385,0,53,0,0,13.15,3.83,19.68,84.28,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGGAI KEPULAUAN","TOTAL",425,2782,2526,1808,290,145,184,0,77.41,6.91,15.28,90.8,184,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGGAI LAUT","TOTAL",438,3473,2469,1749,77,136,0,4,31.96,7.45,12.61,71.09,0,4
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGKA","TOTAL",466,6519,4749,3240,558,319,0,0,68.45,8.4,7.15,72.85,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGKA BARAT","TOTAL",162,241,2,40,0,3,185,0,116.05,7.5,67.22,0.83,185,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGKA SELATAN","TOTAL",414,2389,2003,1586,34,157,0,0,37.92,9.69,17.33,83.84,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGKA TENGAH","TOTAL",391,1777,670,533,0,194,0,141,85.68,36.4,22,37.7,0,141
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGKALAN","TOTAL",478,10007,8138,6036,517,324,0,11,70.08,4.94,4.78,81.32,0,11
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANGLI","TOTAL",361,1290,1203,956,59,505,0,0,139.89,49.75,27.98,93.26,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANJAR","TOTAL",461,5659,5007,4014,80,499,0,1,108.46,12.19,8.15,88.48,0,1
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANJARNEGARA","TOTAL",473,8191,7202,5835,263,588,0,70,139.11,9.64,5.77,87.93,0,70
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANTAENG","TOTAL",434,3248,3095,2204,0,122,0,0,28.11,5.54,13.36,95.29,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANTUL","TOTAL",425,2767,2649,2440,2,370,0,102,111.06,15.15,15.36,95.74,0,102
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANYUASIN","TOTAL",31,11204,7988,3749,2,159,0,77,761.29,4.24,0.28,71.3,0,77
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANYUMAS","TOTAL",489,20152,16733,12479,3,574,0,0,117.38,4.6,2.43,83.03,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BANYUWANGI","TOTAL",464,6206,5699,4996,47,603,0,0,129.96,11.96,7.48,91.83,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BARITO KUALA","TOTAL",403,2056,694,587,0,125,0,20,35.98,21.29,19.6,33.75,0,20
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BARITO SELATAN","TOTAL",45,1814,1750,810,884,260,0,212,1048.89,15.35,2.48,96.47,0,212
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BARITO TIMUR","TOTAL",390,1766,1438,1095,10,86,0,0,22.05,7.78,22.08,81.43,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BARITO UTARA","TOTAL",473,8440,1358,1002,43,368,0,174,114.59,35.22,5.6,16.09,0,174
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BARRU","TOTAL",405,2099,2005,1651,10,185,0,0,45.68,11.14,19.29,95.52,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BATANG","TOTAL",383,1629,1144,928,5,199,0,0,51.96,21.33,23.51,70.23,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BATANG HARI","TOTAL",434,3227,2607,2023,47,133,0,10,32.95,6.43,13.45,80.79,0,10
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BATU BARA","TOTAL",301,1339,1232,897,0,61,186,0,82.06,6.8,22.48,92.01,186,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BEKASI","TOTAL",497,57598,54095,23426,12574,794,0,1,159.96,2.21,0.86,93.92,0,1
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BELITUNG","TOTAL",422,2662,2314,1334,827,131,0,0,31.04,6.06,15.85,86.93,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BELITUNG TIMUR","TOTAL",485,14504,10140,6978,23,432,0,7,90.52,6.17,3.34,69.91,0,7
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BELU","TOTAL",345,1107,994,802,57,123,0,8,37.97,14.32,31.17,89.79,0,8
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BENER MERIAH","TOTAL",469,7125,4518,3171,545,288,0,0,61.41,7.75,6.58,63.41,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BENGKALIS","TOTAL",298,737,346,258,5,436,0,419,286.91,165.78,40.43,46.95,0,419
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BENGKAYANG","TOTAL",30,2962,1675,775,0,12,205,0,723.33,1.55,1.01,56.55,205,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BENGKULU SELATAN","TOTAL",336,1020,1001,684,71,685,0,607,384.52,90.73,32.94,98.14,0,607
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BENGKULU TENGAH","TOTAL",448,4231,1316,999,0,87,0,18,23.44,8.71,10.59,31.1,0,18
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BENGKULU UTARA","TOTAL",404,2076,1773,1313,35,483,0,392,216.58,35.83,19.46,85.4,0,392
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BERAU","TOTAL",454,4789,4216,3788,18,281,0,0,61.89,7.38,9.48,88.04,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BIAK NUMFOR","TOTAL",30,441,382,203,99,10,114,0,413.33,3.31,6.8,86.62,114,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BIMA","TOTAL",308,823,572,458,7,50,192,0,78.57,10.75,37.42,69.5,192,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BINTAN","TOTAL",475,9035,4609,3758,14,546,0,338,186.11,14.48,5.26,51.01,0,338
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BIREUEN","TOTAL",455,4912,1938,1322,185,97,0,7,22.86,6.44,9.26,39.45,0,7
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BLITAR","TOTAL",488,17313,1477,1233,3,109,0,0,22.34,8.82,2.82,8.53,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BLORA","TOTAL",491,23906,6177,4236,23,2539,0,1839,891.65,59.61,2.05,25.84,0,1839
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOALEMO","TOTAL",453,4651,2645,1518,741,92,198,0,64.02,4.07,9.74,56.87,198,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOGOR","TOTAL",449,4318,906,793,4,607,0,511,249,76.16,10.4,20.98,0,511
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOJONEGORO","TOTAL",422,2678,2077,1579,71,94,0,0,22.27,5.7,15.76,77.56,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOLAANG MONGONDOW","TOTAL",421,2634,1964,1400,116,53,197,0,59.38,3.5,15.98,74.56,197,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOLAANG MONGONDOW SELATAN","TOTAL",417,2494,328,883,41,52,207,0,62.11,5.63,16.72,13.15,207,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOLAANG MONGONDOW TIMUR","TOTAL",367,1369,1181,874,47,138,0,4,38.69,14.98,26.81,86.27,0,4
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOLAANG MONGONDOW UTARA","TOTAL",440,3567,763,710,0,79,0,0,17.95,11.13,12.34,21.39,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BOMBANA","TOTAL",382,1608,860,582,0,43,0,0,11.26,7.39,23.76,53.48,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BONDOWOSO","TOTAL",464,6186,5512,4163,4,712,0,168,189.66,17.09,7.5,89.1,0,168
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BONE","TOTAL",396,1891,1388,1079,2,64,0,0,16.16,5.92,20.94,73.4,0,0
NA,"EKSTERNAL","PEMERINTAH KABUPATEN BONE BOLANGO","TOTAL",413,2353,1514,1186,1,122,175,0,71.91,10.28,17.55,64.34,175,0
